time,open,high,low,close,Volume,ATR
2022-11-07T08:00:00+08:00,1568.25,1571.01,1566.03,1568.63,3674.4777,78.958
2022-11-07T08:05:00+08:00,1568.63,1575.83,1568.63,1575.82,3503.0853,78.958
2022-11-07T08:10:00+08:00,1575.83,1576.25,1573,1574.16,1993.1535,78.958
2022-11-07T08:15:00+08:00,1574.16,1580.76,1573.39,1577.82,4156.2149,78.958
2022-11-07T08:20:00+08:00,1577.81,1578.74,1576.37,1577.33,1494.5729,78.958
2022-11-07T08:25:00+08:00,1577.32,1577.39,1575.06,1576.45,949.874,78.958
2022-11-07T08:30:00+08:00,1576.44,1576.86,1574.68,1576.22,979.1475,78.958
2022-11-07T08:35:00+08:00,1576.21,1576.22,1570.25,1574.98,3110.2896,78.958
2022-11-07T08:40:00+08:00,1574.97,1575.14,1571.65,1572.26,1380.4077,78.958
2022-11-07T08:45:00+08:00,1572.25,1573.09,1570.18,1570.18,1948.2531,78.958
2022-11-07T08:50:00+08:00,1570.19,1570.93,1564.21,1570.92,4152.7668,78.958
2022-11-07T08:55:00+08:00,1570.91,1576.19,1570.91,1573.28,3149.3,78.958
2022-11-07T09:00:00+08:00,1573.28,1574.87,1570,1573.19,2648.2602,78.958
2022-11-07T09:05:00+08:00,1573.2,1573.67,1569.9,1569.98,1589.4656,78.958
2022-11-07T09:10:00+08:00,1569.98,1570.76,1568.57,1569.41,1703.4663,78.958
2022-11-07T09:15:00+08:00,1569.4,1571.76,1568.61,1571.6,1817.4093,78.958
2022-11-07T09:20:00+08:00,1571.6,1572.04,1567.76,1571.13,3996.8397,78.958
2022-11-07T09:25:00+08:00,1571.13,1575.64,1569.99,1575.4,2421.9382,78.958
2022-11-07T09:30:00+08:00,1575.39,1577.06,1572.55,1575.73,5142.0114,78.958
2022-11-07T09:35:00+08:00,1575.73,1579.71,1574.48,1579.39,3754.1256,78.958
2022-11-07T09:40:00+08:00,1579.38,1585.12,1578.04,1584.56,3681.426,78.958
2022-11-07T09:45:00+08:00,1584.56,1584.56,1579.37,1580.54,2154.1666,78.958
2022-11-07T09:50:00+08:00,1580.53,1583.86,1579.98,1582.71,2963.1177,78.958
2022-11-07T09:55:00+08:00,1582.71,1585.31,1581.32,1582.41,2400.214,78.958
2022-11-07T10:00:00+08:00,1582.42,1583.77,1581.83,1582.53,1202.8182,78.958
2022-11-07T10:05:00+08:00,1582.54,1585.94,1582.27,1585.82,2741.7976,78.958
2022-11-07T10:10:00+08:00,1585.83,1592.1,1585.55,1591.13,4598.7603,78.958
2022-11-07T10:15:00+08:00,1591.13,1592.8,1586.53,1589.04,2635.9985,78.958
2022-11-07T10:20:00+08:00,1589.05,1590,1587.75,1589.31,1416.4566,78.958
2022-11-07T10:25:00+08:00,1589.31,1590.41,1588.25,1588.6,761.5098,78.958
2022-11-07T10:30:00+08:00,1588.6,1591.37,1588.24,1591.13,1761.2572,78.958
2022-11-07T10:35:00+08:00,1591.12,1595,1590.83,1594.24,1951.5508,78.958
2022-11-07T10:40:00+08:00,1594.23,1595.3,1593.08,1593.31,1608.6313,78.958
2022-11-07T10:45:00+08:00,1593.3,1594.54,1591.82,1594.21,1088.5578,78.958
2022-11-07T10:50:00+08:00,1594.21,1594.21,1591.04,1593.72,986.9589,78.958
2022-11-07T10:55:00+08:00,1593.71,1593.72,1590.99,1592.69,2201.5198,78.958
2022-11-07T11:00:00+08:00,1592.7,1593,1588.61,1588.67,1350.9909,78.958
2022-11-07T11:05:00+08:00,1588.68,1588.68,1585.99,1587.34,2810.7447,78.958
2022-11-07T11:10:00+08:00,1587.34,1588,1586.33,1586.74,1045.7125,78.958
2022-11-07T11:15:00+08:00,1586.75,1587.94,1585.6,1586.19,603.1553,78.958
2022-11-07T11:20:00+08:00,1586.18,1586.45,1583.88,1583.88,744.88,78.958
2022-11-07T11:25:00+08:00,1583.89,1586.45,1583.88,1584.99,1372.7766,78.958
2022-11-07T11:30:00+08:00,1585,1586.32,1584.99,1586.09,537.8981,78.958
2022-11-07T11:35:00+08:00,1586.1,1586.1,1585.34,1585.95,493.8767,78.958
2022-11-07T11:40:00+08:00,1585.95,1586,1584.41,1585.99,800.8172,78.958
2022-11-07T11:45:00+08:00,1585.99,1587.67,1585.98,1587.44,828.7351,78.958
2022-11-07T11:50:00+08:00,1587.45,1588.02,1586.61,1587.64,671.3055,78.958
2022-11-07T11:55:00+08:00,1587.63,1587.67,1586.47,1587.5,292.5473,78.958
2022-11-07T12:00:00+08:00,1587.5,1587.5,1585.17,1585.18,773.6791,78.958
2022-11-07T12:05:00+08:00,1585.18,1585.18,1581.05,1581.15,1634.3122,78.958
2022-11-07T12:10:00+08:00,1581.14,1582.51,1580.24,1580.24,816.1253,78.958
2022-11-07T12:15:00+08:00,1580.24,1582.06,1580.2,1581.13,604.429,78.958
2022-11-07T12:20:00+08:00,1581.12,1582.21,1576.15,1582.21,2084.6315,78.958
2022-11-07T12:25:00+08:00,1582.21,1582.49,1580.28,1581.17,1027.0074,78.958
2022-11-07T12:30:00+08:00,1581.18,1583.06,1581.17,1582.67,912.4492,78.958
2022-11-07T12:35:00+08:00,1582.67,1584.22,1582.32,1584.11,761.9524,78.958
2022-11-07T12:40:00+08:00,1584.11,1585.81,1583.44,1585.47,906.2361,78.958
2022-11-07T12:45:00+08:00,1585.47,1585.75,1584.52,1585.04,488.6934,78.958
2022-11-07T12:50:00+08:00,1585.03,1586.92,1585.03,1586.91,662.7719,78.958
2022-11-07T12:55:00+08:00,1586.92,1587.84,1586.02,1587.54,784.0876,78.958
2022-11-07T13:00:00+08:00,1587.55,1591.98,1587.1,1591.67,1597.7266,78.958
2022-11-07T13:05:00+08:00,1591.67,1592.01,1588.56,1588.56,1287.9217,78.958
2022-11-07T13:10:00+08:00,1588.57,1589.24,1585.39,1586.5,1320.0039,78.958
2022-11-07T13:15:00+08:00,1586.5,1586.66,1585.05,1586.19,629.8338,78.958
2022-11-07T13:20:00+08:00,1586.19,1586.93,1584.61,1586.79,806.9756,78.958
2022-11-07T13:25:00+08:00,1586.8,1587.36,1586.42,1586.99,533.7932,78.958
2022-11-07T13:30:00+08:00,1586.98,1593.28,1586.98,1592.32,2774.9621,78.958
2022-11-07T13:35:00+08:00,1592.32,1594.46,1591.37,1593.98,989.283,78.958
2022-11-07T13:40:00+08:00,1593.97,1594.63,1592.32,1592.53,983.0515,78.958
2022-11-07T13:45:00+08:00,1592.52,1592.53,1589.66,1590.33,1521.5607,78.958
2022-11-07T13:50:00+08:00,1590.32,1590.33,1588.03,1588.21,636.3784,78.958
2022-11-07T13:55:00+08:00,1588.21,1589,1588.07,1588.24,1683.6271,78.958
2022-11-07T14:00:00+08:00,1588.24,1588.93,1587.61,1587.62,686.5169,78.958
2022-11-07T14:05:00+08:00,1587.61,1589.72,1587.08,1589.71,1284.0774,78.958
2022-11-07T14:10:00+08:00,1589.72,1589.73,1581.07,1582.47,4299.2757,78.958
2022-11-07T14:15:00+08:00,1582.48,1585.44,1577.64,1584.74,3601.7647,78.958
2022-11-07T14:20:00+08:00,1584.73,1586.74,1583.24,1585.37,1895.7525,78.958
2022-11-07T14:25:00+08:00,1585.36,1585.37,1582.51,1583.26,1841.2622,78.958
2022-11-07T14:30:00+08:00,1583.26,1584.68,1581.84,1583.59,1224.991,78.958
2022-11-07T14:35:00+08:00,1583.58,1585.49,1583.46,1584.98,1067.2694,78.958
2022-11-07T14:40:00+08:00,1584.97,1584.98,1582.21,1583,700.5337,78.958
2022-11-07T14:45:00+08:00,1582.99,1583.02,1578.8,1578.95,2112.7573,78.958
2022-11-07T14:50:00+08:00,1578.96,1580,1578.2,1578.5,2062.6213,78.958
2022-11-07T14:55:00+08:00,1578.5,1578.96,1574.52,1575.59,2918.288,78.958
2022-11-07T15:00:00+08:00,1575.6,1575.83,1567.93,1569.76,6127.5685,78.958
2022-11-07T15:05:00+08:00,1569.76,1572.57,1565.88,1570,18245.4196,78.958
2022-11-07T15:10:00+08:00,1570,1572.47,1569.8,1570.34,3950.5042,78.958
2022-11-07T15:15:00+08:00,1570.34,1572.81,1570.33,1571.4,1313.2664,78.958
2022-11-07T15:20:00+08:00,1571.39,1572.88,1570.26,1570.6,2119.0616,78.958
2022-11-07T15:25:00+08:00,1570.6,1574.77,1570.6,1574.24,1261.1121,78.958
2022-11-07T15:30:00+08:00,1574.25,1575.9,1573.84,1573.87,1533.6168,78.958
2022-11-07T15:35:00+08:00,1573.86,1574.96,1570.42,1571.75,1608.0664,78.958
2022-11-07T15:40:00+08:00,1571.76,1572.28,1564.24,1565.55,2740.5535,78.958
2022-11-07T15:45:00+08:00,1565.54,1568.53,1557.47,1561.5,8042.5565,78.958
2022-11-07T15:50:00+08:00,1561.51,1561.51,1547.06,1552.34,18315.2506,78.958
2022-11-07T15:55:00+08:00,1552.35,1552.46,1546.3,1550.01,6615.2095,78.958
2022-11-07T16:00:00+08:00,1550,1555,1546.29,1554.76,5710.8646,78.958
2022-11-07T16:05:00+08:00,1554.77,1558.53,1553.68,1558.38,3174.1395,78.958
2022-11-07T16:10:00+08:00,1558.39,1561.07,1557.1,1560.41,2467.91,78.958
2022-11-07T16:15:00+08:00,1560.42,1565.32,1559.12,1561.64,2986.7495,78.958
2022-11-07T16:20:00+08:00,1561.63,1561.95,1558.16,1558.4,2124.3922,78.958
2022-11-07T16:25:00+08:00,1558.4,1561.57,1557.59,1560.81,1772.7166,78.958
2022-11-07T16:30:00+08:00,1560.81,1567.93,1560.73,1565.61,3353.0029,78.958
2022-11-07T16:35:00+08:00,1565.6,1568.44,1565,1566.66,2578.7385,78.958
2022-11-07T16:40:00+08:00,1566.66,1567.98,1565.28,1567.01,1545.5101,78.958
2022-11-07T16:45:00+08:00,1567,1568.75,1566.8,1568.3,1512.9751,78.958
2022-11-07T16:50:00+08:00,1568.31,1568.8,1566.28,1568.66,1241.8593,78.958
2022-11-07T16:55:00+08:00,1568.66,1569.76,1567.54,1568.08,1889.9656,78.958
2022-11-07T17:00:00+08:00,1568.08,1574.6,1567.09,1572.01,5964.9166,78.958
